start_date,end_date,id,name,version,standard_altitude,yaw_correction,pointing_altitudes,xml_file,description_short,description_long
2023-05-04 00:00:00,2023-05-04 00:29:56,3065,DRKBN1,03,200000,False,[],STP-MTS-3065_23050423050203TDRKBN1.xml,,[]
2023-05-04 00:30:00,2023-05-04 00:59:56,3042,STAR,10,87500,False,[87500],STP-MTS-3042_23050423050210TSTAR.xml,,['102098']
2023-05-04 01:00:00,2023-05-04 02:59:56,1108,CROPEN,01,87500,True,[],STP-MTS-1108_23050423050201TCROPEN.xml,,[]
2023-05-04 03:00:00,2023-05-04 04:59:56,1109,CROPFN,01,87500,True,[],STP-MTS-1109_23050423050201TCROPFN.xml,,[]
2023-05-04 05:00:00,2023-05-04 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050423050204TCROPDN.xml,,[]
2023-05-05 00:00:00,2023-05-05 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050523050104TCROPDN.xml,,[]
2023-05-06 00:00:00,2023-05-06 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050623050104TCROPDN.xml,,[]
2023-05-07 00:00:00,2023-05-07 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050723050104TCROPDN.xml,,[]
2023-05-08 00:00:00,2023-05-08 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050823050104TCROPDN.xml,,[]
2023-05-09 00:00:00,2023-05-09 05:59:56,1107,CROPDN1,04,87500,True,[],STP-MTS-1107_23050923050304TCROPDN1.xml,,[]
2023-05-09 16:00:00,2023-05-09 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23050923050304TCROPDN.xml,,[]
2023-05-10 00:00:00,2023-05-10 23:59:56,1107,CROPDN,04,87500,True,[],STP-MTS-1107_23051023050104TCROPDN.xml,,[]
